loan_id,age,occupation,employment_sector,monthly_income,wealth_index,loan_amount,tenure_months,interest_rate,missed_payments,repayment_ratio,outstanding_balance,default_flag
LN01252,28,artisan,private,50000.0,3,169112.93,13,17.9,0,0.7913,35294.18,0
LN01253,64,artisan,self_employed,90835.0,3,232837.29,14,18.1,2,0.0711,216283.41,1
LN01254,57,civil_servant,private,61830.21,1,444708.39,14,11.5,4,0.9098,40115.73,1
LN01255,29,civil_servant,public,77138.53,4,72054.86,21,9.4,0,0.9324,4872.39,0
LN01256,36,civil_servant,public,86287.69,1,58788.58,12,7.5,0,0.9122,5162.53,0
LN01257,52,civil_servant,public,152582.88,5,164658.63,6,9.8,1,0.9765,3869.19,0
LN01258,52,trader,informal,50000.0,2,656225.21,6,13.9,1,0.9119,57810.65,0
LN01259,65,civil_servant,public,151447.87,1,50000.0,21,6.6,0,0.7299,13506.55,0
LN01260,38,teacher,informal,50000.0,1,156945.83,15,8.3,5,0.7273,42805.45,1
LN01261,71,civil_servant,public,147891.04,2,76302.79,13,14.2,0,0.032,73864.15,1
LN01262,47,civil_servant,public,50000.0,2,286078.12,14,9.4,2,0.8942,30267.96,0
LN01263,66,teacher,public,96292.24,3,866094.41,12,13.5,3,0.9037,83398.74,1
LN01264,36,trader,public,50000.0,3,171841.18,14,8.7,0,0.9743,4419.69,0
LN01265,26,trader,self_employed,219760.99,1,192660.39,9,13.2,0,0.972,5398.29,0
LN01266,27,artisan,private,102520.85,2,166889.14,18,8.9,0,0.9868,2210.03,0
LN01267,43,other,public,50000.0,3,125677.94,8,5.0,1,0.8587,17759.85,0
LN01268,72,teacher,self_employed,50000.0,4,364398.25,6,15.8,0,0.7924,75646.76,0
LN01269,27,civil_servant,private,50000.0,2,177641.41,6,9.2,2,0.8308,30051.59,0
LN01270,43,civil_servant,informal,68607.47,4,186159.63,10,11.0,0,0.7718,42474.26,0
LN01271,30,other,informal,50000.0,1,750845.69,19,9.2,0,0.7603,179992.93,0
LN01272,71,teacher,self_employed,50000.0,3,1693093.56,9,14.2,0,0.7258,464177.46,0
LN01273,58,artisan,self_employed,81793.12,3,1009333.42,6,13.3,0,0.9525,47937.65,0
LN01274,63,teacher,self_employed,68135.46,2,69063.07,13,14.2,0,0.1329,59882.0,1
LN01275,60,civil_servant,private,149986.03,1,251683.35,8,9.8,3,0.9116,22246.09,1
LN01276,57,trader,self_employed,50000.0,3,84360.76,21,11.8,2,0.8739,10635.36,0
LN01277,63,artisan,public,74298.85,1,127865.79,18,13.7,0,0.2103,100979.32,1
LN01278,25,farmer,self_employed,194003.92,1,720045.74,6,18.2,6,0.0337,695756.29,1
LN01279,68,civil_servant,informal,184753.92,1,605738.18,10,13.2,0,0.797,122950.2,0
LN01280,61,teacher,public,50000.0,3,183086.92,7,8.0,6,0.7976,37049.47,1
LN01281,61,civil_servant,self_employed,139239.54,1,153729.67,6,13.1,0,0.7885,32519.15,0
LN01282,44,other,informal,50000.0,2,172793.6,11,11.3,0,0.899,17448.78,0
LN01283,65,civil_servant,public,50000.0,5,321659.31,16,5.0,3,0.8505,48088.2,1
LN01284,44,artisan,private,50000.0,3,192189.16,11,5.0,0,0.9878,2344.86,0
LN01285,27,civil_servant,informal,204899.24,2,50000.0,8,11.7,3,0.8277,8615.07,1
LN01286,70,teacher,informal,50000.0,2,330655.72,6,12.1,1,0.7042,97822.1,0
LN01287,36,teacher,public,51743.39,1,65809.65,8,10.8,0,0.8712,8476.27,0
LN01288,30,trader,public,89396.56,2,376295.89,15,15.5,0,0.9171,31207.28,0
LN01289,56,artisan,self_employed,50000.0,1,155664.8,6,8.3,0,0.2775,112465.11,1
LN01290,36,farmer,public,60810.79,1,870924.4,19,6.5,1,0.8553,126062.77,0
LN01291,67,farmer,public,50000.0,1,305138.88,8,8.7,0,0.736,80544.77,0
LN01292,47,trader,public,50000.0,2,759625.99,13,9.6,0,0.9684,24037.5,0
LN01293,25,artisan,public,54433.78,1,50000.0,9,11.8,0,0.7614,11932.14,0
LN01294,72,teacher,private,50000.0,1,85555.47,6,8.8,0,0.7244,23578.83,0
LN01295,50,teacher,self_employed,155756.77,4,207199.94,14,5.0,0,0.7684,47977.85,0
LN01296,38,trader,private,250129.71,1,487568.71,8,5.0,0,0.7361,128693.4,0
LN01297,58,teacher,self_employed,50000.0,3,285086.43,7,12.5,0,0.8073,54931.88,0
LN01298,51,civil_servant,private,112439.17,2,278264.32,6,7.5,3,0.7641,65635.88,1
LN01299,26,trader,public,50000.0,2,295425.14,19,5.0,1,0.7589,71228.72,0
LN01300,62,civil_servant,public,50000.0,1,446388.29,12,14.5,0,0.9747,11284.45,0
LN01301,45,civil_servant,public,126637.21,1,53105.98,18,18.2,2,0.0913,48255.16,1
LN01302,59,civil_servant,public,96959.25,3,50000.0,15,11.6,0,0.9255,3724.14,0
LN01303,69,civil_servant,public,287504.07,2,421406.88,18,13.1,0,0.8928,45190.96,0
LN01304,55,artisan,public,50000.0,1,55350.56,8,13.1,0,0.8226,9817.59,0
LN01305,58,trader,public,50000.0,1,70522.33,6,5.0,0,0.7568,17150.23,0
LN01306,37,civil_servant,self_employed,92849.31,2,508512.52,16,15.6,3,0.8826,59715.97,1
LN01307,36,artisan,private,50000.0,1,214536.9,12,17.0,0,0.0022,214061.37,1
LN01308,45,farmer,informal,105267.77,2,578485.85,9,19.3,1,0.7912,120765.37,0
LN01309,67,farmer,self_employed,50000.0,2,232220.0,16,10.2,0,0.9963,854.14,0
LN01310,51,artisan,private,50000.0,2,201726.98,13,7.5,0,0.9678,6503.62,0
LN01311,42,other,public,102350.83,3,50000.0,15,17.4,0,0.8034,9828.52,0
LN01312,63,teacher,private,50000.0,2,50000.0,6,14.0,0,0.008,49598.39,1
LN01313,67,other,public,56821.47,4,498400.44,17,15.5,0,0.763,118136.81,0
LN01314,70,farmer,private,50000.0,2,63677.82,11,9.4,0,0.8909,6945.8,0
LN01315,39,trader,public,50000.0,2,143163.11,18,13.1,0,0.066,133716.67,1
LN01316,60,farmer,private,50000.0,3,254742.61,17,7.8,4,0.051,241753.62,1
LN01317,54,artisan,public,93747.18,2,365960.26,16,12.0,1,0.7083,106746.59,0
LN01318,47,artisan,self_employed,143504.91,1,505728.22,11,10.6,3,0.8104,95864.53,1
LN01319,44,farmer,self_employed,50000.0,5,65750.5,16,21.4,4,0.0161,64692.88,1
LN01320,30,trader,self_employed,50000.0,4,658121.76,18,14.2,0,0.7216,183215.33,0
LN01321,38,trader,private,106109.84,1,109433.01,15,5.0,3,0.9722,3047.2,1
LN01322,52,teacher,private,148038.18,2,1190424.12,13,12.0,4,0.7234,329218.26,1
LN01323,69,artisan,public,58423.98,3,50000.0,16,13.5,0,0.9597,2016.86,0
LN01324,68,farmer,self_employed,50000.0,4,50000.0,8,10.1,1,0.9545,2276.17,0
LN01325,34,farmer,private,50000.0,2,91784.37,21,7.6,0,0.2927,64916.4,0
LN01326,58,artisan,public,207491.2,1,56243.99,6,14.6,0,0.7655,13186.72,0
LN01327,29,other,public,50000.0,3,50000.0,12,8.2,0,0.8078,9607.59,0
LN01328,58,civil_servant,informal,50000.0,1,1596766.96,9,14.3,0,0.8274,275527.42,0
LN01329,42,other,private,141794.19,3,90617.7,8,7.8,0,0.7871,19289.35,0
LN01330,47,civil_servant,private,50000.0,2,50000.0,13,9.9,1,0.2821,35895.36,0
LN01331,60,teacher,private,230703.11,2,55237.38,6,15.8,0,0.9979,118.04,0
LN01332,46,civil_servant,private,258737.75,1,654512.31,24,14.0,0,0.9806,12697.6,0
LN01333,65,teacher,private,50000.0,2,50000.0,6,12.1,0,0.2757,36213.79,1
LN01334,51,trader,public,111907.99,2,795684.32,6,11.9,5,0.7547,195142.78,1
LN01335,74,civil_servant,private,50000.0,1,77777.83,6,12.4,2,0.8288,13314.57,0
LN01336,56,teacher,self_employed,92711.83,1,129997.07,13,8.8,0,0.148,110761.82,1
LN01337,39,artisan,public,155302.35,1,1276337.24,18,5.9,2,0.0456,1218111.79,1
LN01338,63,civil_servant,self_employed,54440.12,4,368558.46,15,14.3,2,0.9555,16415.57,0
LN01339,45,teacher,public,50000.0,2,676249.97,20,18.1,2,0.7867,144239.72,0
LN01340,51,civil_servant,self_employed,50000.0,3,196618.0,7,14.4,3,0.7069,57620.59,1
LN01341,31,civil_servant,private,50000.0,2,50000.0,15,13.0,0,0.8532,7338.82,0
LN01342,30,civil_servant,self_employed,50000.0,3,131400.74,10,7.2,0,0.9184,10726.39,0
LN01343,53,teacher,private,70370.5,2,112155.65,13,15.5,3,0.186,91297.26,1
LN01344,34,artisan,informal,51608.5,1,264094.6,18,13.9,2,0.7304,71192.06,0
LN01345,74,teacher,private,125586.42,1,188775.8,6,15.0,0,0.8759,23435.94,0
LN01346,67,artisan,self_employed,100545.15,1,372447.34,23,16.1,1,0.8825,43749.69,0
LN01347,60,teacher,self_employed,75857.04,3,107552.04,11,18.3,1,0.1446,92003.09,1
LN01348,61,artisan,public,50000.0,3,218486.8,6,7.5,0,0.8446,33960.11,0
LN01349,54,other,public,209344.48,3,370125.75,7,6.8,1,0.8145,68658.84,0
LN01350,28,trader,private,151902.99,3,184303.86,12,12.6,0,0.9499,9225.05,0
LN01351,44,civil_servant,public,163613.58,3,155261.03,7,8.3,0,0.921,12268.38,0
LN01352,49,civil_servant,public,50000.0,5,518418.38,6,7.6,0,0.9549,23372.26,0
LN01353,70,teacher,public,50000.0,3,343092.52,12,16.9,0,0.9397,20672.75,0
LN01354,35,trader,private,107773.19,1,462280.85,7,8.0,0,0.0378,444786.22,1
LN01355,49,civil_servant,public,50000.0,1,372816.0,15,12.0,0,0.219,291150.84,1
LN01356,42,farmer,self_employed,50000.0,2,50000.0,6,5.5,0,0.9045,4775.18,0
LN01357,31,other,private,50000.0,3,175558.84,25,12.3,0,0.8424,27674.89,0
LN01358,30,civil_servant,self_employed,99418.06,2,201840.77,15,16.7,0,0.9808,3883.97,0
LN01359,43,civil_servant,public,185197.23,1,264978.67,13,16.9,0,0.8223,47087.64,0
LN01360,29,civil_servant,private,383100.97,3,791746.4,15,16.2,0,0.8482,120183.47,0
LN01361,28,trader,public,335695.99,2,166562.76,6,11.7,2,0.0417,159617.28,1
LN01362,42,farmer,self_employed,179334.9,1,184751.22,9,16.4,1,0.9746,4700.58,0
LN01363,35,teacher,public,50000.0,3,104760.61,22,13.7,0,0.8404,16718.32,0
LN01364,52,civil_servant,informal,50000.0,2,707237.49,10,10.2,1,0.8161,130062.59,0
LN01365,25,trader,public,50000.0,1,850547.94,11,13.5,0,0.9149,72404.55,0
LN01366,40,civil_servant,private,54491.94,1,531585.51,9,15.5,0,0.9227,41081.7,0
LN01367,47,trader,public,142822.13,2,189098.62,20,6.7,0,0.9074,17515.47,0
LN01368,73,trader,private,50000.0,2,490073.1,10,7.8,2,0.8884,54683.77,0
LN01369,56,teacher,private,353197.05,1,154412.29,6,11.4,1,0.7476,38975.51,0
LN01370,69,trader,public,50000.0,2,596518.51,27,7.1,2,0.9257,44345.33,0
LN01371,42,farmer,public,50000.0,3,480937.54,6,7.1,3,0.8761,59565.87,1
LN01372,47,civil_servant,public,90961.16,1,641714.35,11,10.3,0,0.9341,42280.63,0
LN01373,46,artisan,public,59790.02,2,72964.39,6,16.0,3,0.8618,10082.65,1
LN01374,69,civil_servant,informal,174554.96,2,151614.0,7,15.9,1,0.7818,33081.01,0
LN01375,72,trader,private,104009.74,1,440613.26,6,13.3,1,0.0377,423982.53,1
LN01376,73,farmer,public,50000.0,1,722400.89,8,12.7,0,0.8084,138423.51,0
LN01377,62,teacher,informal,166167.06,1,867528.22,17,20.3,0,0.8035,170492.78,0
LN01378,50,civil_servant,public,116095.71,2,264603.91,6,9.8,0,0.8441,41255.71,0
LN01379,52,trader,private,81648.71,3,148813.55,19,13.0,0,0.8273,25697.22,0
LN01380,74,artisan,self_employed,50000.0,2,160220.56,18,9.6,0,0.9526,7589.71,0
LN01381,39,farmer,informal,110815.34,5,558289.35,15,6.9,0,0.9164,46696.99,0
LN01382,42,teacher,self_employed,58339.21,2,50000.0,12,16.7,0,0.8872,5639.12,0
LN01383,69,civil_servant,private,92461.4,3,50000.0,13,10.8,0,0.1826,40869.02,1
LN01384,44,trader,informal,154679.82,2,50000.0,20,14.8,5,0.1027,44864.54,1
LN01385,36,civil_servant,public,129394.32,3,434538.64,6,11.0,0,0.9276,31471.64,0
LN01386,53,civil_servant,informal,110584.32,4,50000.0,16,17.0,6,0.8779,6105.75,1
LN01387,41,teacher,self_employed,82447.07,2,50000.0,7,8.0,0,0.7069,14655.69,0
LN01388,69,artisan,informal,50000.0,2,484431.43,16,16.7,0,0.9389,29582.39,0
LN01389,70,civil_servant,public,120813.98,4,50000.0,8,15.6,0,0.7945,10276.27,0
LN01390,40,artisan,public,50000.0,4,96087.66,16,5.0,0,0.994,580.58,0
LN01391,51,artisan,self_employed,115323.5,5,94477.34,6,9.9,0,0.751,23520.49,0
LN01392,74,artisan,private,131369.02,1,1361831.31,6,16.1,0,0.9113,120849.48,0
LN01393,62,civil_servant,private,50000.0,1,87928.69,11,18.5,2,0.1382,75775.03,1
LN01394,35,trader,informal,73114.61,2,94362.69,20,14.9,0,0.8288,16155.26,0
LN01395,54,civil_servant,private,51257.5,3,50000.0,15,10.4,0,0.2334,38330.07,1
LN01396,55,civil_servant,public,60426.24,1,422671.97,15,8.1,0,0.9198,33909.86,0
LN01397,57,trader,private,50000.0,2,603970.32,17,14.3,1,0.9668,20036.14,0
LN01398,26,trader,public,218822.29,2,212783.14,9,10.3,6,0.9844,3318.22,1
LN01399,39,civil_servant,public,106362.28,1,134614.55,15,10.5,0,0.9168,11201.03,0
LN01400,67,civil_servant,public,50000.0,3,54490.99,8,11.1,0,0.7259,14935.59,0
LN01401,37,farmer,self_employed,50000.0,1,50000.0,10,15.5,5,0.8767,6164.75,1
LN01402,39,artisan,self_employed,71591.6,3,128154.02,10,19.2,6,0.9513,6241.56,1
LN01403,41,trader,private,65693.65,1,835905.48,8,16.1,2,0.8298,142235.47,0
LN01404,33,farmer,public,192370.7,2,50000.0,11,12.0,2,0.809,9552.18,0
LN01405,32,civil_servant,self_employed,201778.41,2,1111550.8,10,8.4,0,0.7906,232725.68,0
LN01406,42,trader,self_employed,198098.57,1,50000.0,7,14.7,0,0.1578,42111.39,1
LN01407,68,artisan,informal,221865.31,2,1639814.85,11,18.7,0,0.7205,458383.53,0
LN01408,25,trader,private,68578.87,3,50000.0,12,16.0,1,0.7527,12367.14,0
LN01409,39,civil_servant,self_employed,50000.0,2,102123.25,6,12.8,2,0.9268,7474.16,0
LN01410,28,trader,private,50000.0,1,400165.9,14,10.0,0,0.3326,267081.82,0
LN01411,53,trader,private,138735.97,3,218164.65,9,13.4,0,0.8917,23634.4,0
LN01412,37,teacher,informal,50000.0,1,156485.84,13,16.6,2,0.7868,33357.66,0
LN01413,64,trader,public,59439.7,2,2000000.0,8,12.9,0,0.0847,1830505.53,1
LN01414,54,trader,public,52448.89,2,1140489.98,18,11.6,1,0.3983,686177.97,0
LN01415,64,civil_servant,public,221730.46,2,295233.33,17,9.3,2,0.8019,58488.45,0
LN01416,56,trader,private,50000.0,1,103691.56,6,22.4,0,0.9901,1025.66,0
LN01417,46,civil_servant,private,88621.09,1,342922.82,15,8.4,0,0.7482,86340.74,0
LN01418,68,farmer,self_employed,50000.0,1,79126.89,20,8.1,0,0.0593,74435.32,1
LN01419,48,artisan,private,65357.91,2,145777.91,6,12.7,0,0.894,15454.55,0
LN01420,72,trader,public,65485.32,2,280339.03,6,11.2,0,0.2873,199787.45,0
LN01421,74,artisan,informal,75131.33,3,284525.85,16,16.1,1,0.034,274859.98,1
LN01422,54,civil_servant,public,51189.82,1,212963.23,6,16.2,0,0.8338,35396.37,0
LN01423,58,trader,informal,92358.06,1,921705.91,7,7.1,1,0.9981,1783.51,0
LN01424,37,trader,public,50000.0,3,88059.07,6,9.0,0,0.2037,70123.51,1
LN01425,65,trader,private,50000.0,2,314510.09,16,8.5,2,0.7374,82576.15,0
LN01426,58,artisan,private,135331.61,3,213198.34,7,15.1,0,0.9906,2012.92,0
LN01427,70,other,self_employed,50000.0,1,165837.91,10,13.7,1,0.8326,27764.8,0
LN01428,38,trader,public,50000.0,1,50000.0,7,10.5,0,0.9144,4277.67,0
LN01429,64,trader,informal,50000.0,2,230662.14,18,12.9,2,0.7992,46306.02,0
LN01430,48,teacher,private,250572.89,2,237760.15,6,7.5,0,0.8959,24762.42,0
LN01431,34,civil_servant,private,402833.26,2,1200762.89,6,9.0,5,0.7931,248434.0,1
LN01432,33,civil_servant,private,214173.69,1,356297.2,6,6.8,0,0.0897,324328.79,1
LN01433,53,other,public,92160.49,1,145339.58,16,12.6,3,0.8723,18561.4,1
LN01434,40,artisan,private,50000.0,3,355536.45,16,12.6,0,0.7699,81804.17,0
LN01435,30,other,public,260144.42,1,50000.0,19,8.1,0,0.243,37848.23,1
LN01436,46,civil_servant,public,50000.0,3,136415.44,6,13.7,1,0.885,15692.88,0
LN01437,57,civil_servant,private,109178.88,1,124479.53,10,16.2,0,0.7547,30532.38,0
LN01438,40,trader,private,50000.0,1,275604.74,26,7.9,2,0.1596,231612.69,1
LN01439,72,farmer,public,50000.0,1,565588.0,10,10.7,0,0.891,61631.0,0
LN01440,63,civil_servant,public,64660.73,5,461572.79,8,14.1,2,0.7567,112308.61,0
LN01441,50,civil_servant,public,50000.0,1,210221.82,11,12.0,0,0.8884,23470.13,0
LN01442,71,civil_servant,public,50000.0,1,336549.65,15,6.5,0,0.8921,36323.66,0
LN01443,46,artisan,private,55844.14,3,60737.83,15,10.2,1,0.9337,4024.14,0
LN01444,31,artisan,public,96342.19,1,81251.83,8,10.1,1,0.9026,7912.84,0
LN01445,26,teacher,informal,59470.04,1,337297.52,8,11.3,1,0.9408,19971.55,0
LN01446,71,civil_servant,public,50000.0,1,50000.0,10,11.5,1,0.1615,41922.83,1
LN01447,72,artisan,public,72266.53,3,97632.89,7,18.3,1,0.8099,18564.39,0
LN01448,61,trader,informal,50000.0,2,258733.18,6,11.2,2,0.8015,51350.82,0
LN01449,30,civil_servant,public,50000.0,3,136354.8,22,5.1,0,0.9196,10966.54,0
LN01450,39,civil_servant,private,126350.58,3,92009.0,9,12.4,0,0.8475,14033.02,0
LN01451,27,trader,informal,50000.0,2,168123.86,9,19.0,1,0.353,108770.36,0
LN01452,27,trader,informal,50000.0,1,155465.83,10,11.3,0,0.1174,137213.88,1
LN01453,37,other,self_employed,57826.14,3,63745.71,11,10.2,3,0.7995,12781.36,1
LN01454,53,trader,public,50000.0,4,50000.0,14,10.8,5,0.803,9850.77,1
LN01455,28,trader,private,50000.0,3,537557.27,9,14.3,3,0.861,74742.51,1
LN01456,74,teacher,informal,50000.0,1,929386.4,18,10.8,0,0.7306,250391.31,0
LN01457,47,teacher,informal,214824.85,3,802406.2,15,5.9,2,0.9327,54003.55,0
LN01458,38,civil_servant,public,166590.37,3,52643.78,10,9.3,0,0.7473,13300.8,0
LN01459,50,teacher,public,301200.67,4,673828.44,8,11.7,0,0.9074,62417.07,0
LN01460,64,civil_servant,public,93243.27,1,50000.0,18,14.1,2,0.7491,12544.41,0
LN01461,40,trader,public,280662.7,3,90748.17,11,9.7,2,0.7024,27003.85,0
LN01462,27,artisan,self_employed,50000.0,3,212922.74,6,10.8,0,0.8005,42474.5,0
LN01463,27,teacher,public,78822.82,4,396538.46,18,12.2,3,0.7897,83390.36,1
LN01464,67,trader,public,200669.09,3,50000.0,7,8.9,3,0.9773,1133.16,1
LN01465,30,civil_servant,public,114595.11,4,344817.96,17,11.6,0,0.9595,13958.52,0
LN01466,56,trader,private,50000.0,2,494019.15,6,13.9,0,0.8137,92025.46,0
LN01467,44,trader,public,94740.17,1,50000.0,9,7.3,3,0.9498,2510.88,1
LN01468,63,farmer,private,50000.0,2,202075.47,18,13.2,0,0.2652,148494.26,1
LN01469,28,trader,public,53214.68,3,402352.59,12,7.6,0,0.9104,36050.46,0
LN01470,69,farmer,informal,50000.0,1,70155.71,15,7.7,0,0.9351,4555.72,0
LN01471,59,trader,public,79018.39,2,1461724.5,6,9.3,2,0.0136,1441882.46,1
LN01472,47,artisan,private,50000.0,5,50000.0,14,17.5,2,0.9932,338.76,0
LN01473,35,civil_servant,public,95795.4,4,50000.0,12,5.1,1,0.8721,6396.17,0
LN01474,73,civil_servant,public,140967.93,3,1118595.9,13,10.1,2,0.7783,248010.29,0
LN01475,40,civil_servant,public,50000.0,3,59108.14,24,11.9,1,0.2105,46667.74,1
LN01476,49,civil_servant,public,140303.08,1,770811.28,19,16.7,1,0.8397,123588.54,0
LN01477,44,farmer,public,89422.98,2,271836.05,16,19.8,0,0.8698,35383.33,0
LN01478,36,artisan,private,118028.87,2,177805.57,16,10.3,0,0.3045,123669.82,0
LN01479,45,teacher,self_employed,303067.53,3,1204805.33,6,14.2,0,0.9339,79621.06,0
LN01480,32,trader,public,131984.04,1,707189.73,9,11.6,0,0.8303,120019.79,0
LN01481,25,teacher,private,66064.49,1,412501.34,6,11.6,0,0.1678,343279.64,1
LN01482,39,teacher,private,92962.79,3,149092.71,6,13.1,0,0.8815,17664.92,0
LN01483,30,artisan,public,50000.0,2,878752.1,6,5.7,0,0.749,220604.58,0
LN01484,45,teacher,public,180859.17,3,50000.0,11,11.8,0,0.8134,9328.98,0
LN01485,68,artisan,public,73336.62,2,205227.07,6,13.8,0,0.7404,53267.56,0
LN01486,33,civil_servant,public,114300.71,3,157697.97,11,8.6,0,0.3955,95331.03,0
LN01487,25,other,private,500000.0,2,50000.0,11,13.8,2,0.8545,7276.43,0
LN01488,30,civil_servant,informal,50000.0,3,646624.04,6,5.1,2,0.1392,556586.9,1
LN01489,50,trader,informal,109647.35,3,50000.0,21,12.4,1,0.894,5302.13,0
LN01490,38,farmer,informal,122634.54,1,161839.27,6,17.4,0,0.7586,39066.77,0
LN01491,49,civil_servant,private,76413.44,1,142878.5,18,11.1,1,0.7667,33337.69,0
LN01492,26,civil_servant,public,104837.91,4,433693.82,6,8.1,1,0.8463,66674.43,0
LN01493,41,trader,public,161603.7,1,170120.42,11,6.3,0,0.8595,23909.75,0
LN01494,45,trader,public,278183.65,3,114652.89,6,13.6,0,0.8594,16118.57,0
LN01495,46,farmer,public,50000.0,1,95334.93,8,15.7,0,0.8234,16840.82,0
LN01496,52,artisan,public,50000.0,3,358517.87,22,11.8,0,0.1273,312889.26,1
LN01497,64,trader,private,50000.0,1,74626.16,9,10.1,0,0.7381,19547.35,0
LN01498,48,other,public,50000.0,2,562425.46,6,5.0,0,0.836,92247.66,0
LN01499,67,teacher,public,67829.07,2,50000.0,14,12.5,0,0.8175,9122.55,0
LN01500,51,farmer,self_employed,109727.56,1,179496.21,9,9.2,0,0.8782,21870.18,0
LN01501,38,civil_servant,public,88420.46,2,374160.22,12,9.5,0,0.987,4876.17,0
LN01502,36,trader,informal,50000.0,4,338784.55,6,18.5,6,0.8303,57504.79,1
LN01503,41,civil_servant,public,50000.0,3,289776.17,6,5.0,0,0.8403,46265.75,0
LN01504,54,civil_servant,private,192312.75,5,113591.43,7,5.3,2,0.8419,17955.15,0
LN01505,37,artisan,public,50000.0,3,328175.47,16,12.9,0,0.8348,54213.17,0
LN01506,70,civil_servant,private,50000.0,2,634474.9,10,10.5,2,0.7512,157845.94,0
LN01507,48,trader,public,50000.0,2,472013.13,6,9.9,1,0.9597,19028.91,0
LN01508,68,teacher,public,50000.0,4,199410.93,12,13.1,1,0.9866,2678.12,0
LN01509,59,civil_servant,private,50000.0,2,284859.31,12,13.0,1,0.9285,20358.12,0
LN01510,41,trader,public,105327.7,2,50000.0,15,8.1,1,0.9655,1723.36,0
LN01511,36,teacher,public,50000.0,3,258336.28,9,9.6,1,0.8221,45952.05,0
LN01512,62,farmer,informal,93245.18,4,50000.0,11,12.2,0,0.7376,13118.43,0
LN01513,41,civil_servant,public,50000.0,2,128430.36,14,12.7,0,0.2967,90327.8,0
LN01514,37,other,private,90258.74,1,594667.64,6,13.9,2,0.7154,169253.75,0
LN01515,71,artisan,private,112926.88,2,156579.17,17,9.7,0,0.9325,10567.32,0
LN01516,49,teacher,public,150865.65,3,306137.84,12,13.4,0,0.7859,65557.52,0
LN01517,27,trader,private,246496.5,2,182297.24,6,15.8,5,0.9207,14455.95,1
LN01518,49,artisan,public,129808.35,3,155318.19,6,12.2,6,0.8312,26217.61,1
LN01519,48,artisan,self_employed,183277.61,2,611127.49,11,11.6,0,0.7828,132721.03,0
LN01520,68,trader,public,50000.0,1,846064.68,8,11.1,0,0.8414,134157.71,0
LN01521,60,other,public,50000.0,2,142579.84,16,9.5,0,0.872,18255.66,0
LN01522,34,farmer,public,50000.0,2,102912.68,10,8.2,0,0.7906,21554.09,0
LN01523,32,trader,informal,50000.0,3,105789.61,13,10.8,5,0.917,8778.28,1
LN01524,55,artisan,self_employed,79956.75,1,242156.5,6,13.8,0,0.9978,523.85,0
LN01525,27,trader,informal,50000.0,3,471132.34,11,8.4,0,0.8024,93079.29,0
LN01526,40,artisan,self_employed,50000.0,1,484575.51,19,11.7,3,0.9313,33314.36,1
LN01527,31,artisan,self_employed,91679.73,5,119605.29,11,11.2,0,0.78,26312.79,0
LN01528,26,civil_servant,private,86956.23,3,50000.0,8,19.1,5,0.9089,4557.45,1
